Case URL,Case Filing Year for Action,Status,Case Categories,Geographies,agriculture,construction,education,energy_supply,enviromental_management,extractive,finance_insurance,fishing,forestry,informal,manufacturing,media,public,trade,transportation_logistics,water_management,num_sectors
https://www.climatecasechart.com/document/california-v-regan_82bf,2020,Motion filed by all petitioners for voluntary dismissal.,Clean Air Act;Environmentalist Lawsuits;Federal Statutory Claims,USA;US-DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/california-v-stout_38c9,2020,Motion for summary judgment filed by California.,Federal Statutory Claims;NEPA,USA;US-CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/california-v-u-s-department-of-energy_5cd7,2021,Status report filed by petitioners.,Federal Statutory Claims;Other Statutes and Regulations,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
https://www.climatecasechart.com/document/california-v-u-s-department-of-energy_7be8,2020,Respondents' motion to further stay appellate proceedings granted.,Federal Statutory Claims;Other Statutes and Regulations,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/california-v-u-s-postal-service_f448,2022,Stipulation of voluntary dismissal without prejudice filed by the parties.,Federal Statutory Claims;NEPA,USA;US-CA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
https://www.climatecasechart.com/document/california-v-wheeler_91b4,2020,Motion for voluntary remand granted.,Clean Water Act;Federal Statutory Claims,USA;US-CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/campaign-to-protect-rural-england-v-secretary-of-state-for-transport-challenge-to-the-a57-link-roads-development-consent-order-2022_6d83,2023,pending,Environmental assessment and permitting;GHG emissions reduction and trading;Suits against governments,GBR,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https://www.climatecasechart.com/document/carbon-market-watch-v-fifa_3ddd,2022,Dismissed,"Corporations;Suits against corporations, individuals;Misleading advertising",BEL,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/cemda-v-rise-of-legacy-transmission-rates_c2d5,2020,Decided,Suits against governments;Other;GHG emissions reduction and trading,MEX,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/center-for-biological-diversity-v-bernhardt_3be4,2020,Unopposed joint motion filed to approve stipulated settlement agreement and to dismiss case.,Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims;Other Statutes and Regulations,USA;US-AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/center-for-biological-diversity-v-bernhardt_9572,2020,Notice of appeal filed by federal defendants.,Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims,USA;US-AZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/center-for-biological-diversity-v-bernhardt_f42f,2018,Defendants' motion for summary judgment granted.,Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims,USA;US-AK,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/center-for-biological-diversity-v-bureau-of-land-management_0745,2020,Amended complaint for declaratory and injunctive relief filed.,Federal Statutory Claims;NEPA;Other Statutes and Regulations,USA;US-AK,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/center-for-biological-diversity-v-burgum_eb7a,2025,Complaint filed.,Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims,USA;US-DC,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/center-for-biological-diversity-v-california-geologic-energy-management-division_d3e2,2022,Court so-ordered stipulation to dismiss with prejudice.,State Law Claims;State Impact Assessment Laws,USA;US-CA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/center-for-biological-diversity-v-california-geological-energy-management-division_7156,2021,CalGEM and industry group motions for judgment on the pleadings denied.,State Law Claims;State Impact Assessment Laws,USA;US-CA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/center-for-biological-diversity-v-epa_13d2,2022,Stipulated settlement agreement filed.,Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims,USA;US-DC,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/center-for-biological-diversity-v-federal-energy-management-agency_281a,2023,Complaint filed.,Federal Statutory Claims;Freedom of Information Act;Lawsuits Brought by Plaintiffs Aligned with Environmentalist Interests,USA;US-DC,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/center-for-biological-diversity-v-federal-energy-regulatory-commission_dcfa,2020,Petition for review dismissed for lack of jurisdiction to the extent the issues raised in the petition were not exhausted and otherwise denied on the merits.,Federal Statutory Claims;NEPA;Other Statutes and Regulations,USA;US-DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.climatecasechart.com/document/center-for-biological-diversity-v-haaland_31ba,2022,Parties submitted joint stipulation for voluntary dismissal of claims.,Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims,USA;US-CA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/center-for-biological-diversity-v-haaland_3d05,2022,Case dismissed without prejudice pursuant to stipulation.,Federal Statutory Claims;Other Statutes and Regulations,USA;US-CA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/center-for-biological-diversity-v-haaland_4994,2021,Stipulated settlement agreement filed.,Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims,USA;US-DC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/center-for-biological-diversity-v-haaland_61b3,2021,Stipulated settlement agreement so-ordered.,Endangered Species Act and Other Wildlife Protection Statutes;Federal Statutory Claims,USA;US-CA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
https://www.climatecasechart.com/document/center-for-biological-diversity-v-regan_37ec,2023,Complaint filed.,Clean Air Act;Environmentalist Lawsuits;Federal Statutory Claims,USA;US-CA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
